User,Article,Message,Price,Currency,Date,Status,Platform
venom84344646,💎(200) شحن تصريح المستوي,9889663133,349,points,"4/3/2026, 3:34:49 PM",Delivered,kick
aliali2025200,💎(200) شحن تصريح المستوي,8248639525,349,points,"4/3/2026, 3:34:49 PM",Delivered,kick
gfdedvbbh,💎(200) شحن تصريح المستوي,1754285966,349,points,"4/3/2026, 3:34:49 PM",Delivered,kick
walid_prv_999_i,💎(200) شحن تصريح المستوي,8972331250,349,points,"4/3/2026, 3:33:49 PM",Delivered,kick
youssef_2013_youss,💎(200) شحن تصريح المستوي,9231483677,349,points,"4/3/2026, 3:31:19 PM",Delivered,kick
LHOTGAMXx,💎(200) شحن تصريح المستوي,14519716252,349,points,"4/3/2026, 3:29:19 PM",Delivered,kick
rafefbhjvk,💎(200) شحن تصريح المستوي,12901173586,349,points,"4/3/2026, 3:29:19 PM",Delivered,kick
alawamostafa,💎(200) شحن تصريح المستوي,8156342893,349,points,"4/3/2026, 3:28:19 PM",Delivered,kick
Rom444,💎(200) شحن تصريح المستوي,7322869900,349,points,"4/3/2026, 3:27:49 PM",Delivered,kick
supeer_harb,💎(200) شحن تصريح المستوي,7038886308,349,points,"4/3/2026, 3:27:19 PM",Delivered,kick
reemhsgsb,💎(200) شحن تصريح المستوي,14930692046,349,points,"4/3/2026, 3:26:19 PM",Delivered,kick
islam_inspir1,💎 ارسل لك البويا باس,8755029478,399,points,"4/3/2026, 3:23:49 PM",Delivered,kick
aahhmmeedd22,💎(200) شحن تصريح المستوي,14019796248,349,points,"4/3/2026, 3:23:19 PM",Delivered,kick
ossamazya_di,💎(200) شحن تصريح المستوي,12313832035,349,points,"4/3/2026, 3:22:49 PM",Delivered,kick
Ahmadrim,💎(200) شحن تصريح المستوي,9911489243,349,points,"4/3/2026, 3:21:19 PM",Delivered,kick
yousef09oo,💎(200) شحن تصريح المستوي,2288567428,349,points,"4/3/2026, 3:19:49 PM",Delivered,kick
9759480783,💎(200) شحن تصريح المستوي,10699568861,349,points,"4/3/2026, 3:18:49 PM",Delivered,kick
mohammed2022020,💎(200) شحن تصريح المستوي,1263621367,349,points,"4/3/2026, 3:18:49 PM",Delivered,kick
ZOROFFTY,💎(200) شحن تصريح المستوي,8194012835,349,points,"4/3/2026, 3:18:49 PM",Delivered,kick
wartle3000,💎(200) شحن تصريح المستوي,12909296953,349,points,"4/3/2026, 3:18:19 PM",Delivered,kick
hema718,💎(200) شحن تصريح المستوي,2189476228,349,points,"4/3/2026, 3:18:19 PM",Delivered,kick
awyua,💎 (450) شحن عضوية اسبوعية,1507487129,799,points,"4/3/2026, 3:17:49 PM",Delivered,kick
houssemfarouk321,💎 شحن 110 جوهرة ,647361422,399,points,"4/3/2026, 3:16:19 PM",Delivered,kick
king_stor_555,💸 تحويل 50 جنيه كاش,01285211355,399,points,"4/3/2026, 3:15:49 PM",Delivered,kick
MAKK222,1,1865700503,50,points,"4/3/2026, 1:05:19 AM",Delivered,kick
Siham_old_2006,💎 شحن 110 جوهرة ,12347202127,399,points,"4/3/2026, 12:57:19 AM",Delivered,kick
my_baor,1,3253630009,50,points,"4/2/2026, 8:14:48 PM",Delivered,kick
youssef9078,R7,9111680984,25,points,"4/2/2026, 7:05:48 PM",Delivered,kick
youssef9078,R7,9111680984,25,points,"4/2/2026, 7:05:48 PM",Delivered,kick
youssef9078,R7,9111680984,25,points,"4/2/2026, 7:05:48 PM",Delivered,kick
MAKK222,R7,1865700503,25,points,"4/2/2026, 7:05:18 PM",Delivered,kick
aserahd,R7,5177715617,25,points,"4/2/2026, 7:05:18 PM",Delivered,kick
SXBRNM,R7,10188874559,25,points,"4/2/2026, 7:04:48 PM",Delivered,kick
youssef9078,R7,9111680984,25,points,"4/2/2026, 7:04:48 PM",Delivered,kick
SXBRNM,R7,10188874559,25,points,"4/2/2026, 7:04:48 PM",Delivered,kick
Cemil_asaa,R7,8571319629,25,points,"4/2/2026, 7:04:48 PM",Delivered,kick
zizozia,R7,10767341462,25,points,"4/2/2026, 7:04:48 PM",Delivered,kick
3422675149,R7,10273997704,25,points,"4/2/2026, 7:04:18 PM",Delivered,kick
zizozia,R7,10767341462,25,points,"4/2/2026, 7:04:18 PM",Delivered,kick
ziyadasaad,R7,14816097609,25,points,"4/2/2026, 7:04:18 PM",Delivered,kick
3422675149,R7,10273997704,25,points,"4/2/2026, 7:04:18 PM",Delivered,kick
hoooussem,R7,6023274928,25,points,"4/2/2026, 7:03:48 PM",Delivered,kick
OMARXSB,R7,2776362604,25,points,"4/2/2026, 7:03:18 PM",Delivered,kick
Alissa090,R7,12602556317,25,points,"4/2/2026, 7:03:18 PM",Delivered,kick
F47ah,R7,2785969604,25,points,"4/2/2026, 7:02:48 PM",Delivered,kick
OMARXSB,R7,2776362604,25,points,"4/2/2026, 7:02:48 PM",Delivered,kick
OMARXSB,R7,2776362604,25,points,"4/2/2026, 7:02:18 PM",Delivered,kick
p00z,R7,10052864078,25,points,"4/2/2026, 7:02:18 PM",Delivered,kick
fiopuy,R7,13008995901,25,points,"4/2/2026, 7:01:48 PM",Delivered,kick
F47ah,R7,2785969604,25,points,"4/2/2026, 7:01:48 PM",Delivered,kick
abdo4439,R7,3030225487,25,points,"4/2/2026, 7:01:18 PM",Delivered,kick
ZINOUZZ2009,R7,9862608356,25,points,"4/2/2026, 7:01:18 PM",Delivered,kick
amgd188,R7,2570134411,25,points,"4/2/2026, 7:01:18 PM",Delivered,kick
amgd188,R7,2570134411,25,points,"4/2/2026, 7:00:48 PM",Delivered,kick
ehvfhj,R7,2202426879,25,points,"4/2/2026, 6:59:48 PM",Delivered,kick
yswbjjj,R7,12113104129,25,points,"4/2/2026, 6:57:48 PM",Delivered,kick
Solok16,Sa7b7,12508663254,50,points,"4/2/2026, 6:56:18 PM",Delivered,kick
Solok16,Sa7b7,12508663254,50,points,"4/2/2026, 6:56:18 PM",Delivered,kick
mohamed3mko,R7,10927932380 عايز العرش البتقع,25,points,"4/2/2026, 6:56:18 PM",Delivered,kick
mohamed3mko,Sa7b7,10927932380,50,points,"4/2/2026, 6:55:48 PM",Delivered,kick
yswbjjj,R7,12113104129,25,points,"4/2/2026, 6:55:48 PM",Delivered,kick
OrangeDog58640,Sa7b7,12508663254,50,points,"4/2/2026, 6:53:18 PM",Delivered,kick
Mm692009,Sa7b7,7893670578,50,points,"4/2/2026, 6:50:18 PM",Delivered,kick
OrangeDog58640,Sa7b7,12508663254,50,points,"4/2/2026, 6:49:18 PM",Delivered,kick
OrangeDog58640,Sa7b7,12508663254,50,points,"4/2/2026, 6:49:18 PM",Delivered,kick
Elppo,R7,3068134158,25,points,"4/2/2026, 6:48:48 PM",Delivered,kick
X_ACHRAF_7,1,2250822283,50,points,"4/2/2026, 12:50:47 AM",Delivered,kick
GOTO_Tv,1,01092614867 ممكن تبدلها بتحوييل علي المحفظة أول طلب,50,points,"4/2/2026, 12:46:47 AM",Delivered,kick
hamada_kaww,1,2379899881,50,points,"4/2/2026, 12:18:17 AM",Delivered,kick
93939300,1,1386688751,50,points,"4/2/2026, 12:16:47 AM",Delivered,kick
Maleke444,1,4830033697,50,points,"4/2/2026, 12:07:47 AM",Delivered,kick
saadgoat1111,1,13074939705,50,points,"4/1/2026, 11:05:47 PM",Delivered,kick
ReVox33zZZ,1,6133096114,50,points,"4/1/2026, 10:37:47 PM",Delivered,kick
RONALDOSff7,EEE,6211828952,349,points,"3/28/2026, 9:23:16 PM",Delivered,kick
cs71,EEE,اسطوره12483502619,349,points,"3/28/2026, 8:12:46 PM",Delivered,kick
mixo_56,EEE,5781334271,349,points,"3/28/2026, 7:57:46 PM",Delivered,kick
999Merouane,EEE,5012110689 ياتمساح أنا شتريت قبل التصفير موصلني,349,points,"3/27/2026, 1:00:44 AM",Delivered,kick
zlizk,EEE,7968747588,349,points,"3/26/2026, 11:56:14 PM",Delivered,kick
alimtu,EEE,12389599371,349,points,"3/26/2026, 11:48:14 PM",Delivered,kick
ahmedoth696,EEE,14726515554,349,points,"3/26/2026, 11:41:44 PM",Delivered,kick
voux_27,EEE,12105842242,349,points,"3/26/2026, 11:33:44 PM",Delivered,kick
TMSAHFF_ELTOP,FFF,3899392118,399,points,"3/26/2026, 11:16:14 PM",Delivered,kick
abudly,160Dd,ابعت. في خاص اللعبه,249,points,"3/26/2026, 10:53:14 PM",Delivered,kick
blakbwil,160Dd,10584939315,249,points,"3/26/2026, 10:46:14 PM",Delivered,kick
MD_MAFIA11,160Dd,7107756347,249,points,"3/26/2026, 10:44:44 PM",Delivered,kick
Johnyouss,160Dd,6883584454,249,points,"3/26/2026, 10:44:14 PM",Delivered,kick
LHOTGAMXx,160Dd,14519716252,249,points,"3/26/2026, 10:10:44 PM",Delivered,kick
a147a147,160Dd,8387115236,249,points,"3/26/2026, 10:09:44 PM",Delivered,kick
qa1z,160Dd,12381429388,249,points,"3/26/2026, 10:08:44 PM",Delivered,kick
xxzzvvjjffj,EEE,10724409247,349,points,"3/26/2026, 10:06:44 PM",Delivered,kick
NINJA_7YT,FFF,10321624764,399,points,"3/26/2026, 9:50:44 PM",Delivered,kick
Tahrapoui,160Dd,12571244713,249,points,"3/26/2026, 9:25:14 PM",Delivered,kick
sasaTiger,EEE,8941752907,349,points,"3/26/2026, 9:24:44 PM",Delivered,kick
ziyadasaad,160Dd,14816097609,249,points,"3/26/2026, 9:15:44 PM",Delivered,kick
limax576,160Dd,2989190086,249,points,"3/26/2026, 9:15:14 PM",Delivered,kick
XR_BOOM,160Dd,9559000857,249,points,"3/26/2026, 9:11:14 PM",Delivered,kick
BITMORTY,160Dd,8506780876,249,points,"3/26/2026, 9:01:44 PM",Delivered,kick
ZINOUZZ2009,160Dd,9862608356,249,points,"3/26/2026, 8:59:44 PM",Delivered,kick
loka1ww,160Dd,انا فاتح الان الايدي3243843887,249,points,"3/26/2026, 8:58:14 PM",Delivered,kick
ARTER_444,160Dd,2069070697,249,points,"3/26/2026, 8:46:14 PM",Delivered,kick
Ahhdll,EEE,13526204874,349,points,"3/26/2026, 8:41:14 PM",Delivered,kick
Albrazily_TOP1,EEE,5277109653,349,points,"3/26/2026, 8:24:44 PM",Delivered,kick
SIPRINDO,160Dd,1163907837,249,points,"3/26/2026, 8:22:14 PM",Delivered,kick
YAHIA_2100,FFF,يسطا انا بلاك ليست قلو يبعتلي طلب و هو يديني البوياه باص 3253898875,399,points,"3/26/2026, 8:21:44 PM",Delivered,kick
mazen_3mk4,EEE,6396917924,349,points,"3/26/2026, 8:20:44 PM",Delivered,kick
Siham_old_2006,160Dd,12347202127,249,points,"3/26/2026, 8:18:44 PM",Delivered,kick
ABDOZIZZ,FFF,7308613612,399,points,"3/26/2026, 8:07:14 PM",Delivered,kick
Space_47,160Dd,12508663254,249,points,"3/26/2026, 8:05:44 PM",Delivered,kick
45AHMAD,FFF,7754581776,399,points,"3/26/2026, 8:05:14 PM",Delivered,kick
ilyes_age,FFF,1241798644 عاوزها في البويا القادمه,399,points,"3/26/2026, 8:05:14 PM",Delivered,kick
zaki034668,EEE,10583729088,349,points,"3/26/2026, 7:45:14 PM",Delivered,kick
ab4w1,160Dd,10331714540,249,points,"3/26/2026, 7:34:14 PM",Delivered,kick
hatem0097,160Dd,9474330578,249,points,"3/26/2026, 7:33:44 PM",Delivered,kick
bouboubouo,160Dd,9590386312,249,points,"3/26/2026, 7:29:14 PM",Delivered,kick
HamedYazan,160Dd,13209005314,249,points,"3/26/2026, 7:22:44 PM",Delivered,kick
mohmd_72,160Dd,14732652336,249,points,"3/26/2026, 7:11:44 PM",Delivered,kick
prckroo,160Dd,2140380188,249,points,"3/26/2026, 7:05:44 PM",Delivered,kick
nordd2,EEE,11361109842,349,points,"3/26/2026, 7:04:14 PM",Delivered,kick
Itachi_uchiha1283,160Dd,6459038596,249,points,"3/26/2026, 6:35:14 PM",Delivered,kick
rafefbhjvk,160Dd,12901173586,249,points,"3/26/2026, 6:33:14 PM",Delivered,kick
Nizar1200938,EEE,8732048285,349,points,"3/26/2026, 6:30:44 PM",Delivered,kick
s2BH,160Dd,11870784528+بدي ادخل الكلان,249,points,"3/26/2026, 6:19:44 PM",Delivered,kick
fgjcfyijn,160Dd,5327542027,249,points,"3/26/2026, 6:16:14 PM",Delivered,kick
fiog6,160Dd,3184380930,249,points,"3/26/2026, 6:13:44 PM",Delivered,kick
p00z,EEE,10052864078,349,points,"3/26/2026, 6:06:14 PM",Delivered,kick
Mkache5_1919,EEE,13146126424,349,points,"3/26/2026, 6:03:44 PM",Delivered,kick
Mhnd0gamil,EEE,14448666910,349,points,"3/26/2026, 12:47:52 AM",Delivered,kick
GHIMOUZ23,AAA,2558622903,349,points,"3/26/2026, 12:36:22 AM",Delivered,kick
laith19191,EEE,6980892524,349,points,"3/25/2026, 11:51:52 PM",Delivered,kick
Droyguggu,EEE,9590414593,349,points,"3/25/2026, 11:38:52 PM",Delivered,kick
30142012,EEE,6880042137,349,points,"3/25/2026, 11:06:52 PM",Delivered,kick
sf4779,EEE,2826460459,349,points,"3/25/2026, 11:02:22 PM",Delivered,kick
ALiALi2013,EEE,2423976545,349,points,"3/25/2026, 9:29:52 PM",Delivered,kick
jdjdjnxndhhs,EEE,3846376955,349,points,"3/25/2026, 9:27:22 PM",Delivered,kick
HOUSSAMGH20,EEE,10518664003,349,points,"3/25/2026, 9:15:52 PM",Delivered,kick
zoroa4,EEE,11927072456,349,points,"3/25/2026, 9:12:22 PM",Delivered,kick
YB7_YAHYA,EEE,9788031498,349,points,"3/25/2026, 8:28:52 PM",Delivered,kick
dfhwj,EEE,ليش كل ما اشتري المستوى اترجعلي نقاطي ممكن ادخلني كلانك عبدلي ما دخلني8587625970,349,points,"3/25/2026, 8:23:52 PM",Delivered,kick
nooh575757,160Dd,7201239322,399,points,"3/25/2026, 8:20:52 PM",Delivered,kick
FAHD228376,HHH,4961351616,699,points,"3/25/2026, 8:03:52 PM",Delivered,kick
zaighk,EEE,9780042080,349,points,"3/25/2026, 7:57:22 PM",Delivered,kick
gfdedvbbh,EEE,2379899881,349,points,"3/25/2026, 7:50:22 PM",Delivered,kick
iiiuh,EEE,8778953979,349,points,"3/25/2026, 7:49:52 PM",Delivered,kick
y1u2o3s4s5e6f7,160Dd,10275795626,399,points,"3/25/2026, 7:49:22 PM",Delivered,kick
ppllmmdk,EEE,9536923360,349,points,"3/25/2026, 7:45:52 PM",Delivered,kick
EYADSHIREF,EEE,11309157002,349,points,"3/25/2026, 7:28:22 PM",Delivered,kick
3MO_3RABY_1,EEE,12421224950,349,points,"3/25/2026, 7:24:22 PM",Delivered,kick
kqodidhej,EEE,10545533929,349,points,"3/25/2026, 7:21:22 PM",Delivered,kick
djsjdkb,EEE,9406086631,349,points,"3/25/2026, 7:13:52 PM",Delivered,kick
Yvonneyt1,160Dd,2573240718,399,points,"3/25/2026, 6:54:52 PM",Delivered,kick
Farisga,EEE,!EE_13426966825,349,points,"3/25/2026, 6:54:22 PM",Delivered,kick
youseef123mm,EEE,14023702523 الله يجزيك الخير,349,points,"3/25/2026, 5:55:22 PM",Delivered,kick
anas_xo_ffg,HHH,4921432190,699,points,"3/25/2026, 5:55:22 PM",Delivered,kick
iekejsoskkd,EEE,9001299295,349,points,"3/25/2026, 5:44:22 PM",Delivered,kick
CR7100R9,EEE,ينفع ادخل الكلان انا معايه بطاقه تغيير اسم و الايده اه 15156655496 عندي واتساب,349,points,"3/25/2026, 5:38:52 PM",Delivered,kick
bilalkatal,HHH,7788974148,699,points,"3/25/2026, 5:36:22 PM",Delivered,kick
kiki705,EEE,5950731226,349,points,"3/25/2026, 5:30:52 PM",Delivered,kick
rhdur,EEE,2429650510,349,points,"3/25/2026, 5:25:52 PM",Delivered,kick
LG_fero,HHH,3372863981,699,points,"3/25/2026, 4:32:52 PM",Delivered,kick
M10W9NCABB,Insta1000,يتمساح معلش تلغيلي طلبي بتاع 200جوهره بتاع امبارح عشان اشتري رقصه وشكرا,149,points,"3/25/2026, 4:10:22 PM",Delivered,kick
Moha_336,HHH,2060358064,699,points,"3/25/2026, 3:43:22 PM",Delivered,kick
alii00pu,EEE,14060707088,349,points,"3/25/2026, 12:00:52 PM",Delivered,kick
hhdhshsy,HHH,2584655616,699,points,"3/25/2026, 10:12:21 AM",Delivered,kick
Elmonofy_1,YYY,01090574506,699,points,"3/25/2026, 9:11:21 AM",Delivered,kick
11AAA111,AAA,6536947982,349,points,"3/25/2026, 1:50:51 AM",Delivered,kick
supeer_harb,AAA,7038886308,349,points,"3/25/2026, 1:45:21 AM",Delivered,kick
ilyass975,EEE,9247183074,349,points,"3/25/2026, 12:55:51 AM",Delivered,kick
A911Il911,XXX,01092614867,399,points,"3/25/2026, 12:35:21 AM",Delivered,kick
Sarahmhamad,EEE,10018913730,349,points,"3/25/2026, 12:23:51 AM",Delivered,kick
Noumi9126845794,HHH,2158794539. هعملها مفاجاة لواحد صحبي هيفرح اوي لما يستلمها 🦊❤️‍🩹شكرا ياتمسوحي,699,points,"3/25/2026, 12:18:21 AM",Delivered,kick
9191086785,AAA,12566624534,349,points,"3/25/2026, 12:09:51 AM",Delivered,kick
ahmed679allh,1000Likes,https://vt.tiktok.com/ZSucLFKKv/,149,points,"3/25/2026, 12:01:51 AM",Delivered,kick
GRENBOYS1,HHH,318583373,699,points,"3/24/2026, 11:34:51 PM",Delivered,kick
zokzok13,EEE,12141724245,349,points,"3/24/2026, 11:16:21 PM",Delivered,kick
p00z,OOO,51806736795,349,points,"3/24/2026, 11:09:51 PM",Delivered,kick
medotn,EEE,11105245358,349,points,"3/24/2026, 10:53:51 PM",Delivered,kick
ahmed8792ahm,AAA,2573240718,349,points,"3/24/2026, 10:46:21 PM",Delivered,kick
itudydtf7t,AAA,3777322614,349,points,"3/24/2026, 10:42:21 PM",Delivered,kick
Stackov1,AAA,9630138305,349,points,"3/24/2026, 10:34:21 PM",Delivered,kick
Utdiyrdyurdutrdiytf,HHH,9906900851,699,points,"3/24/2026, 10:32:51 PM",Delivered,kick
ABDO353,Insta1000,https://www.instagram.com/p/DRNluY0DSQ-/,149,points,"3/24/2026, 10:31:21 PM",Delivered,kick
gygvfgvf011111,AAA,6547393837,349,points,"3/24/2026, 10:31:21 PM",Delivered,kick
Hanaterki06,AAA,12765280504,349,points,"3/24/2026, 10:28:51 PM",Delivered,kick
Absse999,XXX,01286359017,399,points,"3/24/2026, 10:27:51 PM",Delivered,kick
mmkkllooss,AAA,9649213028,349,points,"3/24/2026, 10:26:21 PM",Delivered,kick
sfgvcerg,AAA,2739164617,349,points,"3/24/2026, 10:25:51 PM",Delivered,kick
zyadben21,HHH,3744223279,699,points,"3/24/2026, 10:16:51 PM",Delivered,kick
AHMED515ahmed,EEE,غطي الاي دي تشحني صاحبتي14019796248,349,points,"3/24/2026, 10:11:21 PM",Delivered,kick
moh4613,AAA,10259100422,349,points,"3/24/2026, 9:57:51 PM",Delivered,kick
M10W9NCABB,BBB,9812447003,599,points,"3/24/2026, 9:37:21 PM",Delivered,kick
Cemil_asaa,AAA,ارجوك انا عندي وتساب والله دخلني الكلن و بطاقه تغيير الاسم هذا الادي 8571319629,349,points,"3/24/2026, 9:34:21 PM",Delivered,kick
felixx6393,شعار الأوجي المميز ,عندي طلب ماشي يمكن تشوفه,199,points,"3/24/2026, 9:33:51 PM",Delivered,kick
medaminef,HHH,2454455426,699,points,"3/24/2026, 9:29:51 PM",Delivered,kick
OP_HOSAM,HHH,2050936060,699,points,"3/24/2026, 9:22:51 PM",Delivered,kick
YAHIA_2100,BBB,هي يمكن متوصلش لو الشخص بلاك ليست؟3253898875,599,points,"3/24/2026, 9:18:51 PM",Delivered,kick
LHOTGAMXx,EEE,14519716252,349,points,"3/24/2026, 9:18:51 PM",Delivered,kick
Maged444x,1000Likes,https://vt.tiktok.com/ZSusqLs7C/,149,points,"3/24/2026, 8:56:51 PM",Delivered,kick
mekbelmekb,AAA,12765280504,349,points,"3/24/2026, 8:55:21 PM",Delivered,kick
Uturd66wtj6,AAA,8941752907الايدي,349,points,"3/24/2026, 8:50:21 PM",Delivered,kick
atr_jokere,OOO,5897326432,349,points,"3/24/2026, 8:41:51 PM",Delivered,kick
Mor3ib1,AAA,8313298383,349,points,"3/24/2026, 8:38:51 PM",Delivered,kick
53bftu,BBB,13226374005,599,points,"3/24/2026, 8:33:21 PM",Delivered,kick
Dtytdgdtgtd,XXX,01285211355,399,points,"3/24/2026, 8:26:21 PM",Delivered,kick
ZakarO99,XXX,01286359017,399,points,"3/24/2026, 8:24:21 PM",Delivered,kick
GAMAL8845,EEE,12272871296 تفضل يا افضل تمساح,349,points,"3/24/2026, 8:23:51 PM",Delivered,kick
ahmad11444,AAA,9664444583,349,points,"3/24/2026, 8:04:21 PM",Delivered,kick
AntoniosX,AAA,8220721168,349,points,"3/24/2026, 7:59:51 PM",Delivered,kick
RONALDOSff7,HHH,6211828952 شكرا يا تمساح جبتلي حقي بس انا نقصت 100 مش عارف ليه بس خلاص شكرا ليك,699,points,"3/24/2026, 7:57:51 PM",Delivered,kick
yasinjd,1000Likes,https://vt.tiktok.com/ZSuv7YtJy/,149,points,"3/24/2026, 7:57:21 PM",Delivered,kick
Sif_Kik,1000Likes,https://vt.tiktok.com/ZSu7jaANc/,149,points,"3/24/2026, 3:57:50 AM",Delivered,kick
GG_MlNA_YT,XXX,01092614867,399,points,"3/24/2026, 3:30:50 AM",Delivered,kick
TMSSAHFFF,HHH,تمساح أريد أن أنام هاهو الأيدي 1386688751 والله أحبك في الله,699,points,"3/24/2026, 3:06:50 AM",Delivered,kick
jjookF,AAA,9418522160,349,points,"3/24/2026, 2:46:50 AM",Delivered,kick
TOP_GRQND_Ff,XXX,01092614867,399,points,"3/24/2026, 2:32:20 AM",Delivered,kick
loka1ww,AAA,3243843887,349,points,"3/24/2026, 2:05:20 AM",Delivered,kick
Povri,EEE,8555897904,349,points,"3/24/2026, 1:17:20 AM",Delivered,kick
Oussamagh20,EEE,9067188297,349,points,"3/24/2026, 1:02:20 AM",Delivered,kick
MHAMAD1T,EEE,14048775915,349,points,"3/24/2026, 12:31:50 AM",Delivered,kick
said200532,EEE,8194012835,349,points,"3/24/2026, 12:29:20 AM",Delivered,kick
